Request id,Pickup point,Driver id,Status,Trip duration (minutes),Demand-Supply Gap,Day of week,Hour of day,Time slot
2345,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2350,City,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2352,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2361,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2364,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2355,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2357,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2366,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2367,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2358,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2362,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2371,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2369,City,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2380,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2377,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2384,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2374,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2379,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2376,City,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2378,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2388,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2383,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2385,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2391,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2386,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2394,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2402,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2390,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2401,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2400,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2403,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2414,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2393,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2398,Airport,nan,No Cars Available,0.0,1,Tuesday,19,Evening
2408,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2415,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2421,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2419,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2409,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2428,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2426,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2422,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2427,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2425,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2429,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2431,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2439,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2433,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2450,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2440,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2442,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2443,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2446,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2455,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2453,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2452,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2454,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2451,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2438,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2462,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2468,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2456,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2471,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2464,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2477,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2472,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2470,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2476,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2475,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2478,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2493,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2488,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2495,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2485,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2489,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2479,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2487,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2492,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2500,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2504,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2503,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2490,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2502,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2494,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2501,Airport,nan,No Cars Available,0.0,1,Tuesday,20,Night
2498,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2512,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2514,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2519,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2513,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2515,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2522,City,nan,No Cars Available,0.0,1,Tuesday,21,Night
2528,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2523,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2529,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2521,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2525,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2541,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2536,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2546,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2531,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2542,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2534,City,nan,No Cars Available,0.0,1,Tuesday,21,Night
2539,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2533,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2558,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2550,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2547,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2538,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2557,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2563,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2548,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2551,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2555,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2549,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2554,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2566,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2562,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2571,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2565,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2575,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2568,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2570,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2564,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2581,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2576,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2579,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2574,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2577,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2580,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2583,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2573,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2578,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2590,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2585,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2594,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2586,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2587,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2595,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2599,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2592,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2600,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2602,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2601,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2607,Airport,nan,No Cars Available,0.0,1,Tuesday,21,Night
2612,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2605,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2606,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2611,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2614,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2610,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2615,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2616,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2618,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2620,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2623,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2626,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2619,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2617,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2622,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2630,City,nan,No Cars Available,0.0,1,Tuesday,22,Night
2638,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2639,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2634,City,nan,No Cars Available,0.0,1,Tuesday,22,Night
2640,Airport,nan,No Cars Available,0.0,1,Tuesday,22,Night
2649,City,nan,No Cars Available,0.0,1,Tuesday,22,Night
2653,City,nan,No Cars Available,0.0,1,Tuesday,22,Night
2654,City,nan,No Cars Available,0.0,1,Tuesday,23,Night
2652,Airport,nan,No Cars Available,0.0,1,Tuesday,23,Night
2656,Airport,nan,No Cars Available,0.0,1,Tuesday,23,Night
2655,City,nan,No Cars Available,0.0,1,Tuesday,23,Night
2660,Airport,nan,No Cars Available,0.0,1,Tuesday,23,Night
2659,City,nan,No Cars Available,0.0,1,Tuesday,23,Night
2663,Airport,nan,No Cars Available,0.0,1,Tuesday,23,Night
2669,Airport,nan,No Cars Available,0.0,1,Tuesday,23,Night
2670,Airport,nan,No Cars Available,0.0,1,Tuesday,23,Night
2671,City,nan,No Cars Available,0.0,1,Tuesday,23,Night
2673,Airport,nan,No Cars Available,0.0,1,Tuesday,23,Night
2674,City,nan,No Cars Available,0.0,1,Tuesday,23,Night
2678,Airport,nan,No Cars Available,0.0,1,Tuesday,23,Night
